,ItemCode,CategoryCode,Week_num,WeeklySales,Unique_ID
1521,371239,category_1,12,13,371239_12
1522,371239,category_1,13,27,371239_13
1523,371239,category_1,14,72,371239_14
1524,371239,category_1,15,16,371239_15
1525,371239,category_1,16,16,371239_16
1526,371239,category_1,17,9,371239_17
1527,371239,category_1,18,14,371239_18
1528,371239,category_1,19,16,371239_19
1529,371239,category_1,20,9,371239_20
1530,379249,category_1,1,7,379249_1
1531,379249,category_1,2,26,379249_2
1532,379249,category_1,3,35,379249_3
1533,379249,category_1,4,30,379249_4
1534,379249,category_1,5,35,379249_5
1535,379249,category_1,6,35,379249_6
1536,379249,category_1,7,29,379249_7
1537,379249,category_1,8,43,379249_8
1538,379249,category_1,9,38,379249_9
1539,379249,category_1,10,53,379249_10
1540,379249,category_1,11,49,379249_11
1541,379249,category_1,12,54,379249_12
1542,379249,category_1,13,106,379249_13
1543,379249,category_1,14,157,379249_14
1544,379249,category_1,15,48,379249_15
1545,379249,category_1,16,45,379249_16
1546,379249,category_1,17,73,379249_17
1547,379249,category_1,18,126,379249_18
1548,379249,category_1,19,84,379249_19
1549,379249,category_1,20,12,379249_20
1550,397213,category_3,1,10,397213_1
1551,397213,category_3,2,6,397213_2
1552,397213,category_3,3,26,397213_3
1553,397213,category_3,4,1,397213_4
1554,397213,category_3,5,9,397213_5
1555,397213,category_3,6,49,397213_6
1556,397213,category_3,7,18,397213_7
1557,397213,category_3,8,9,397213_8
1558,397213,category_3,9,7,397213_9
1559,397213,category_3,10,12,397213_10
1560,397213,category_3,11,3,397213_11
1561,397213,category_3,12,19,397213_12
1562,397213,category_3,13,11,397213_13
1563,397213,category_3,14,26,397213_14
1564,397213,category_3,15,23,397213_15
1565,397213,category_3,16,27,397213_16
1566,397213,category_3,17,24,397213_17
1567,397213,category_3,18,27,397213_18
1568,397213,category_3,19,20,397213_19
1569,397213,category_3,20,22,397213_20
1570,399220,category_2,1,6,399220_1
1571,399220,category_2,2,23,399220_2
1572,399220,category_2,3,17,399220_3
1573,399220,category_2,4,20,399220_4
1574,399220,category_2,5,26,399220_5
1575,399220,category_2,6,19,399220_6
1576,399220,category_2,7,19,399220_7
1577,399220,category_2,8,13,399220_8
1578,399220,category_2,9,28,399220_9
1579,399220,category_2,10,35,399220_10
1580,399220,category_2,11,31,399220_11
1581,399220,category_2,12,58,399220_12
1582,399220,category_2,13,91,399220_13
1583,399220,category_2,14,96,399220_14
1584,399220,category_2,15,16,399220_15
1585,399220,category_2,16,25,399220_16
1586,399220,category_2,17,17,399220_17
1587,399220,category_2,18,16,399220_18
1588,399220,category_2,19,30,399220_19
1589,399220,category_2,20,37,399220_20
1590,416212,category_1,1,5,416212_1
1591,416212,category_1,2,4,416212_2
1592,416212,category_1,3,3,416212_3
1593,416212,category_1,4,10,416212_4
1594,416212,category_1,5,8,416212_5
1595,416212,category_1,6,6,416212_6
1596,416212,category_1,7,4,416212_7
1597,416212,category_1,8,10,416212_8
1598,416212,category_1,9,9,416212_9
1599,416212,category_1,10,13,416212_10
1600,416212,category_1,11,10,416212_11
1601,416212,category_1,12,3,416212_12
1602,416212,category_1,13,4,416212_13
1603,416212,category_1,14,9,416212_14
1604,416212,category_1,15,7,416212_15
1605,416212,category_1,16,7,416212_16
1606,416212,category_1,17,9,416212_17
1607,416212,category_1,18,12,416212_18
1608,416212,category_1,19,12,416212_19
1609,416212,category_1,20,16,416212_20
1610,687616,category_2,1,15,687616_1
1611,687616,category_2,2,15,687616_2
1612,687616,category_2,3,10,687616_3
1613,687616,category_2,7,7,687616_7
1614,687616,category_2,8,10,687616_8
1615,687616,category_2,9,22,687616_9
1616,687616,category_2,10,19,687616_10
1617,687616,category_2,11,23,687616_11
1618,687616,category_2,12,23,687616_12
1619,687616,category_2,13,25,687616_13
1620,687616,category_2,14,15,687616_14
1621,687616,category_2,15,22,687616_15
1622,687616,category_2,16,15,687616_16
1623,687616,category_2,17,9,687616_17
1624,687616,category_2,18,13,687616_18
1625,687616,category_2,19,18,687616_19
1626,687616,category_2,20,14,687616_20
1627,731104,category_4,1,7,731104_1
1628,731104,category_4,2,25,731104_2
1629,731104,category_4,3,14,731104_3
1630,731104,category_4,4,9,731104_4
1631,731104,category_4,5,12,731104_5
1632,731104,category_4,6,23,731104_6
1633,731104,category_4,7,10,731104_7
1634,731104,category_4,8,29,731104_8
1635,731104,category_4,9,7,731104_9
1636,731104,category_4,10,27,731104_10
1637,731104,category_4,11,9,731104_11
1638,731104,category_4,12,23,731104_12
1639,731104,category_4,13,19,731104_13
1640,731104,category_4,14,28,731104_14
1641,731104,category_4,15,23,731104_15
1642,731104,category_4,16,10,731104_16
1643,731104,category_4,17,10,731104_17
1644,731104,category_4,19,24,731104_19
1645,745945,category_2,1,5,745945_1
1646,745945,category_2,2,15,745945_2
1647,745945,category_2,3,2,745945_3
1648,745945,category_2,4,2,745945_4
1649,745945,category_2,5,45,745945_5
1650,745945,category_2,6,39,745945_6
1651,745945,category_2,7,47,745945_7
1652,745945,category_2,8,25,745945_8
1653,745945,category_2,9,21,745945_9
1654,745945,category_2,10,9,745945_10
1655,745945,category_2,11,6,745945_11
1656,745945,category_2,12,9,745945_12
1657,745945,category_2,13,21,745945_13
1658,745945,category_2,14,18,745945_14
1659,745945,category_2,15,12,745945_15
1660,745945,category_2,16,16,745945_16
1661,745945,category_2,17,15,745945_17
1662,745945,category_2,18,10,745945_18
1663,745945,category_2,19,7,745945_19
1664,745945,category_2,20,16,745945_20
1665,753613,category_4,1,5,753613_1
1666,753613,category_4,2,32,753613_2
1667,753613,category_4,3,11,753613_3
1668,753613,category_4,4,12,753613_4
1669,753613,category_4,5,19,753613_5
1670,753613,category_4,6,40,753613_6
1671,753613,category_4,7,34,753613_7
1672,753613,category_4,8,10,753613_8
1673,753613,category_4,9,36,753613_9
1674,753613,category_4,10,32,753613_10
1675,753613,category_4,11,5,753613_11
1676,753613,category_4,12,25,753613_12
1677,753613,category_4,13,17,753613_13
1678,753613,category_4,14,36,753613_14
1679,753613,category_4,15,43,753613_15
1680,753613,category_4,16,59,753613_16
1681,753613,category_4,17,121,753613_17
1682,753613,category_4,18,104,753613_18
1683,753613,category_4,19,36,753613_19
1684,753613,category_4,20,129,753613_20
1685,755584,category_1,1,9,755584_1
1686,755584,category_1,2,31,755584_2
1687,755584,category_1,3,13,755584_3
1688,755584,category_1,4,13,755584_4
1689,755584,category_1,5,78,755584_5
1690,755584,category_1,6,27,755584_6
1691,755584,category_1,7,30,755584_7
1692,755584,category_1,8,73,755584_8
1693,755584,category_1,9,35,755584_9
1694,755584,category_1,10,51,755584_10
1695,755584,category_1,11,20,755584_11
1696,755584,category_1,12,20,755584_12
1697,755584,category_1,13,28,755584_13
1698,755584,category_1,14,26,755584_14
1699,755584,category_1,15,53,755584_15
1700,755584,category_1,16,66,755584_16
1701,755584,category_1,17,95,755584_17
1702,755584,category_1,18,62,755584_18
1703,755584,category_1,19,57,755584_19
1704,755584,category_1,20,54,755584_20
1705,815101,category_2,1,15,815101_1
1706,815101,category_2,2,26,815101_2
1707,815101,category_2,3,21,815101_3
1708,815101,category_2,4,31,815101_4
1709,815101,category_2,5,31,815101_5
1710,815101,category_2,6,18,815101_6
1711,815101,category_2,7,22,815101_7
1712,815101,category_2,8,21,815101_8
1713,815101,category_2,9,40,815101_9
1714,815101,category_2,10,25,815101_10
1715,815101,category_2,11,44,815101_11
1716,815101,category_2,12,39,815101_12
1717,815101,category_2,13,32,815101_13
1718,815101,category_2,14,25,815101_14
1719,815101,category_2,15,22,815101_15
1720,815101,category_2,16,21,815101_16
1721,815101,category_2,17,30,815101_17
1722,815101,category_2,18,31,815101_18
1723,815101,category_2,19,16,815101_19
1724,815101,category_2,20,21,815101_20
1725,836125,category_2,1,11,836125_1
1726,836125,category_2,2,42,836125_2
1727,836125,category_2,3,19,836125_3
1728,836125,category_2,4,23,836125_4
1729,836125,category_2,5,29,836125_5
1730,836125,category_2,6,42,836125_6
1731,836125,category_2,7,48,836125_7
1732,836125,category_2,8,59,836125_8
1733,836125,category_2,9,32,836125_9
1734,836125,category_2,10,39,836125_10
1735,836125,category_2,11,34,836125_11
1736,836125,category_2,12,29,836125_12
1737,836125,category_2,13,32,836125_13
1738,836125,category_2,14,32,836125_14
1739,836125,category_2,15,23,836125_15
1740,836125,category_2,16,31,836125_16
1741,836125,category_2,17,24,836125_17
1742,836125,category_2,18,74,836125_18
1743,836125,category_2,19,113,836125_19
1744,836125,category_2,20,33,836125_20
1745,836152,category_2,1,9,836152_1
1746,836152,category_2,2,22,836152_2
1747,836152,category_2,3,10,836152_3
1748,836152,category_2,4,12,836152_4
1749,836152,category_2,5,18,836152_5
1750,836152,category_2,6,16,836152_6
1751,836152,category_2,7,16,836152_7
1752,836152,category_2,8,18,836152_8
1753,836152,category_2,9,12,836152_9
1754,836152,category_2,10,44,836152_10
1755,836152,category_2,11,37,836152_11
1756,836152,category_2,12,17,836152_12
1757,836152,category_2,13,11,836152_13
1758,836152,category_2,14,20,836152_14
1759,836152,category_2,15,20,836152_15
1760,836152,category_2,16,32,836152_16
1761,836152,category_2,17,20,836152_17
1762,836152,category_2,18,10,836152_18
1763,836152,category_2,19,11,836152_19
1764,836152,category_2,20,21,836152_20
1765,836584,category_4,1,83,836584_1
1766,836584,category_4,2,70,836584_2
1767,836584,category_4,3,143,836584_3
1768,836584,category_4,4,88,836584_4
1769,836584,category_4,5,124,836584_5
1770,836584,category_4,6,163,836584_6
1771,836584,category_4,7,123,836584_7
1772,836584,category_4,8,123,836584_8
1773,836584,category_4,9,296,836584_9
1774,836584,category_4,10,162,836584_10
1775,836584,category_4,11,112,836584_11
1776,836584,category_4,12,150,836584_12
1777,836584,category_4,13,101,836584_13
1778,836584,category_4,14,129,836584_14
1779,836584,category_4,15,271,836584_15
1780,836584,category_4,16,38,836584_16
1781,836584,category_4,18,118,836584_18
1782,836584,category_4,19,242,836584_19
1783,837943,category_2,1,40,837943_1
1784,837943,category_2,2,85,837943_2
1785,837943,category_2,3,50,837943_3
1786,837943,category_2,4,80,837943_4
1787,837943,category_2,5,102,837943_5
1788,837943,category_2,6,89,837943_6
1789,837943,category_2,7,79,837943_7
1790,837943,category_2,8,107,837943_8
1791,837943,category_2,9,102,837943_9
1792,837943,category_2,10,94,837943_10
1793,837943,category_2,11,96,837943_11
1794,837943,category_2,12,84,837943_12
1795,837943,category_2,13,89,837943_13
1796,837943,category_2,14,88,837943_14
1797,837943,category_2,15,63,837943_15
1798,837943,category_2,16,55,837943_16
1799,837943,category_2,17,112,837943_17
1800,837943,category_2,18,88,837943_18
1801,837943,category_2,19,95,837943_19
1802,837943,category_2,20,78,837943_20
1803,838456,category_2,1,5,838456_1
1804,838456,category_2,2,11,838456_2
1805,838456,category_2,3,13,838456_3
1806,838456,category_2,4,8,838456_4
1807,838456,category_2,5,16,838456_5
1808,838456,category_2,6,11,838456_6
1809,838456,category_2,7,13,838456_7
1810,838456,category_2,8,18,838456_8
1811,838456,category_2,9,17,838456_9
1812,838456,category_2,10,21,838456_10
1813,838456,category_2,11,18,838456_11
1814,838456,category_2,12,18,838456_12
1815,838456,category_2,13,24,838456_13
1816,838456,category_2,14,25,838456_14
1817,838456,category_2,15,19,838456_15
1818,838456,category_2,16,23,838456_16
1819,838456,category_2,17,17,838456_17
1820,838456,category_2,18,13,838456_18
1821,838456,category_2,19,14,838456_19
1822,838456,category_2,20,13,838456_20
1823,839356,category_1,1,6,839356_1
1824,839356,category_1,2,21,839356_2
1825,839356,category_1,3,30,839356_3
1826,839356,category_1,4,53,839356_4
1827,839356,category_1,5,89,839356_5
1828,839356,category_1,6,18,839356_6
1829,839356,category_1,7,57,839356_7
1830,839356,category_1,8,38,839356_8
1831,839356,category_1,9,28,839356_9
1832,839356,category_1,10,13,839356_10
1833,839356,category_1,11,46,839356_11
1834,839356,category_1,12,33,839356_12
1835,839356,category_1,13,32,839356_13
1836,839356,category_1,14,25,839356_14
1837,839356,category_1,15,68,839356_15
1838,839356,category_1,16,35,839356_16
1839,839356,category_1,17,148,839356_17
1840,839356,category_1,18,94,839356_18
1841,839356,category_1,19,73,839356_19
1842,839356,category_1,20,92,839356_20
1843,839374,category_1,1,30,839374_1
1844,839374,category_1,2,13,839374_2
1845,839374,category_1,3,25,839374_3
1846,839374,category_1,4,13,839374_4
1847,839374,category_1,5,78,839374_5
1848,839374,category_1,6,38,839374_6
1849,839374,category_1,7,19,839374_7
1850,839374,category_1,8,14,839374_8
1851,839374,category_1,9,37,839374_9
1852,839374,category_1,10,28,839374_10
1853,839374,category_1,11,20,839374_11
1854,839374,category_1,12,50,839374_12
1855,839374,category_1,13,27,839374_13
1856,839374,category_1,14,57,839374_14
1857,839374,category_1,15,107,839374_15
1858,839374,category_1,16,55,839374_16
1859,839374,category_1,17,48,839374_17
1860,839374,category_1,18,35,839374_18
1861,839374,category_1,19,47,839374_19
1862,839374,category_1,20,63,839374_20
1863,858886,category_2,1,5,858886_1
1864,858886,category_2,2,10,858886_2
1865,858886,category_2,3,16,858886_3
1866,858886,category_2,4,7,858886_4
1867,858886,category_2,5,14,858886_5
1868,858886,category_2,6,9,858886_6
1869,858886,category_2,7,4,858886_7
1870,858886,category_2,8,8,858886_8
1871,858886,category_2,9,8,858886_9
1872,858886,category_2,10,19,858886_10
1873,858886,category_2,11,3,858886_11
1874,858886,category_2,12,11,858886_12
1875,858886,category_2,13,11,858886_13
1876,858886,category_2,14,5,858886_14
1877,858886,category_2,15,15,858886_15
1878,858886,category_2,16,10,858886_16
1879,858886,category_2,17,18,858886_17
1880,858886,category_2,18,6,858886_18
1881,858886,category_2,19,9,858886_19
1882,858886,category_2,20,9,858886_20
1883,865933,category_2,1,24,865933_1
1884,865933,category_2,2,40,865933_2
1885,865933,category_2,3,36,865933_3
1886,865933,category_2,4,31,865933_4
1887,865933,category_2,5,61,865933_5
1888,865933,category_2,6,29,865933_6
1889,865933,category_2,7,14,865933_7
1890,865933,category_2,8,5,865933_8
1891,865933,category_2,9,13,865933_9
1892,865933,category_2,10,25,865933_10
1893,865933,category_2,11,25,865933_11
1894,865933,category_2,12,28,865933_12
1895,865933,category_2,13,16,865933_13
1896,865933,category_2,14,11,865933_14
1897,865933,category_2,15,10,865933_15
1898,865933,category_2,16,24,865933_16
1899,865933,category_2,17,11,865933_17
1900,865933,category_2,18,13,865933_18
1901,865933,category_2,19,23,865933_19
1902,865933,category_2,20,21,865933_20
1903,872260,category_4,1,4,872260_1
1904,872260,category_4,2,17,872260_2
1905,872260,category_4,3,11,872260_3
1906,872260,category_4,4,22,872260_4
1907,872260,category_4,5,15,872260_5
1908,872260,category_4,6,11,872260_6
1909,872260,category_4,7,10,872260_7
1910,872260,category_4,8,7,872260_8
1911,872260,category_4,9,15,872260_9
1912,872260,category_4,10,4,872260_10
1913,872260,category_4,11,17,872260_11
1914,872260,category_4,12,14,872260_12
1915,872260,category_4,13,11,872260_13
1916,872260,category_4,14,21,872260_14
1917,872260,category_4,15,51,872260_15
1918,872260,category_4,16,36,872260_16
1919,872260,category_4,17,10,872260_17
1920,872260,category_4,18,11,872260_18
1921,872260,category_4,19,4,872260_19
1922,872260,category_4,20,12,872260_20
1923,877624,category_2,1,7,877624_1
1924,877624,category_2,2,47,877624_2
1925,877624,category_2,3,16,877624_3
1926,877624,category_2,4,20,877624_4
1927,877624,category_2,5,33,877624_5
1928,877624,category_2,6,31,877624_6
1929,877624,category_2,7,21,877624_7
1930,877624,category_2,8,21,877624_8
1931,877624,category_2,9,25,877624_9
1932,877624,category_2,10,32,877624_10
1933,877624,category_2,11,39,877624_11
1934,877624,category_2,12,12,877624_12
1935,877624,category_2,13,34,877624_13
1936,877624,category_2,14,69,877624_14
1937,877624,category_2,15,30,877624_15
1938,877624,category_2,16,25,877624_16
1939,877624,category_2,17,25,877624_17
1940,877624,category_2,18,30,877624_18
1941,877624,category_2,19,30,877624_19
1942,877624,category_2,20,22,877624_20
1943,893824,category_3,3,24,893824_3
1944,893824,category_3,4,23,893824_4
1945,893824,category_3,5,101,893824_5
1946,893824,category_3,6,69,893824_6
1947,893824,category_3,7,66,893824_7
1948,893824,category_3,8,38,893824_8
1949,893824,category_3,9,48,893824_9
1950,893824,category_3,10,50,893824_10
1951,893824,category_3,11,39,893824_11
1952,893824,category_3,12,21,893824_12
1953,893824,category_3,13,24,893824_13
1954,893824,category_3,14,23,893824_14
1955,893824,category_3,15,47,893824_15
1956,893824,category_3,16,55,893824_16
1957,893824,category_3,17,29,893824_17
1958,893824,category_3,18,63,893824_18
1959,893824,category_3,19,24,893824_19
1960,893824,category_3,20,27,893824_20
1961,903976,category_2,1,41,903976_1
1962,903976,category_2,2,7,903976_2
1963,903976,category_2,4,11,903976_4
1964,903976,category_2,5,28,903976_5
1965,903976,category_2,6,16,903976_6
1966,903976,category_2,7,20,903976_7
1967,903976,category_2,8,28,903976_8
1968,903976,category_2,9,25,903976_9
1969,903976,category_2,10,33,903976_10
1970,903976,category_2,11,19,903976_11
1971,903976,category_2,12,21,903976_12
1972,903976,category_2,13,8,903976_13
1973,903976,category_2,14,19,903976_14
1974,903976,category_2,15,17,903976_15
1975,903976,category_2,16,22,903976_16
1976,903976,category_2,17,34,903976_17
1977,903976,category_2,18,19,903976_18
1978,903976,category_2,19,33,903976_19
1979,903976,category_2,20,31,903976_20
1980,906586,category_2,1,2,906586_1
1981,906586,category_2,2,1,906586_2
1982,906586,category_2,3,6,906586_3
1983,906586,category_2,4,8,906586_4
1984,906586,category_2,5,10,906586_5
1985,906586,category_2,6,11,906586_6
1986,906586,category_2,7,10,906586_7
1987,906586,category_2,8,7,906586_8
1988,906586,category_2,9,12,906586_9
1989,906586,category_2,10,12,906586_10
1990,906586,category_2,11,6,906586_11
1991,906586,category_2,12,14,906586_12
1992,906586,category_2,13,10,906586_13
1993,906586,category_2,14,13,906586_14
1994,906586,category_2,15,7,906586_15
1995,906586,category_2,16,10,906586_16
1996,906586,category_2,17,12,906586_17
1997,906586,category_2,18,14,906586_18
1998,906586,category_2,19,10,906586_19
1999,906586,category_2,20,6,906586_20
2000,906595,category_2,1,2,906595_1
2001,906595,category_2,2,5,906595_2
2002,906595,category_2,3,11,906595_3
2003,906595,category_2,4,6,906595_4
2004,906595,category_2,6,7,906595_6
2005,906595,category_2,7,10,906595_7
2006,906595,category_2,8,10,906595_8
2007,906595,category_2,9,9,906595_9
2008,906595,category_2,10,9,906595_10
2009,906595,category_2,11,7,906595_11
2010,906595,category_2,12,11,906595_12
2011,906595,category_2,13,17,906595_13
2012,906595,category_2,14,15,906595_14
2013,906595,category_2,15,7,906595_15
2014,906595,category_2,16,9,906595_16
2015,906595,category_2,17,7,906595_17
2016,906595,category_2,18,13,906595_18
2017,906595,category_2,19,14,906595_19
2018,906595,category_2,20,7,906595_20
2019,913561,category_2,1,3,913561_1
2020,913561,category_2,2,11,913561_2
2021,913561,category_2,3,8,913561_3
2022,913561,category_2,4,6,913561_4
2023,913561,category_2,5,12,913561_5
2024,913561,category_2,6,10,913561_6
2025,913561,category_2,7,15,913561_7
2026,913561,category_2,8,10,913561_8
2027,913561,category_2,9,7,913561_9
2028,913561,category_2,10,10,913561_10
2029,913561,category_2,11,15,913561_11
2030,913561,category_2,12,11,913561_12
2031,913561,category_2,13,5,913561_13
2032,913561,category_2,14,7,913561_14
2033,913561,category_2,15,2,913561_15
2034,913561,category_2,16,10,913561_16
2035,913561,category_2,17,8,913561_17
2036,913561,category_2,18,3,913561_18
2037,913561,category_2,19,7,913561_19
2038,913561,category_2,20,15,913561_20
2039,999403,category_2,1,2,999403_1
2040,999403,category_2,2,5,999403_2
2041,999403,category_2,3,5,999403_3
2042,999403,category_2,4,3,999403_4
2043,999403,category_2,5,11,999403_5
2044,999403,category_2,6,14,999403_6
2045,999403,category_2,7,15,999403_7
2046,999403,category_2,8,8,999403_8
2047,999403,category_2,9,10,999403_9
2048,999403,category_2,10,6,999403_10
2049,999403,category_2,11,6,999403_11
2050,999403,category_2,12,18,999403_12
2051,999403,category_2,13,14,999403_13
2052,999403,category_2,14,33,999403_14
2053,999403,category_2,15,34,999403_15
2054,999403,category_2,16,13,999403_16
2055,999403,category_2,17,36,999403_17
2056,999403,category_2,18,38,999403_18
2057,999403,category_2,19,16,999403_19
2058,999403,category_2,20,16,999403_20
2059,1003147,category_4,1,25,1003147_1
2060,1003147,category_4,2,54,1003147_2
2061,1003147,category_4,3,43,1003147_3
2062,1003147,category_4,4,151,1003147_4
2063,1003147,category_4,5,47,1003147_5
2064,1003147,category_4,6,57,1003147_6
2065,1003147,category_4,7,60,1003147_7
2066,1003147,category_4,8,79,1003147_8
2067,1003147,category_4,9,79,1003147_9
2068,1003147,category_4,10,17,1003147_10
2069,1003147,category_4,11,39,1003147_11
2070,1003147,category_4,12,49,1003147_12
2071,1003147,category_4,13,72,1003147_13
2072,1003147,category_4,14,64,1003147_14
2073,1003147,category_4,15,115,1003147_15
2074,1003147,category_4,16,212,1003147_16
2075,1003147,category_4,17,25,1003147_17
2076,1003147,category_4,18,122,1003147_18
2077,1003147,category_4,19,201,1003147_19
2078,1003147,category_4,20,36,1003147_20
2079,1003156,category_4,1,24,1003156_1
2080,1003156,category_4,2,65,1003156_2
2081,1003156,category_4,3,39,1003156_3
2082,1003156,category_4,4,44,1003156_4
2083,1003156,category_4,5,63,1003156_5
2084,1003156,category_4,6,56,1003156_6
2085,1003156,category_4,7,89,1003156_7
2086,1003156,category_4,8,34,1003156_8
2087,1003156,category_4,9,67,1003156_9
2088,1003156,category_4,10,55,1003156_10
2089,1003156,category_4,11,56,1003156_11
2090,1003156,category_4,12,89,1003156_12
2091,1003156,category_4,13,142,1003156_13
2092,1003156,category_4,14,148,1003156_14
2093,1003156,category_4,15,127,1003156_15
2094,1003156,category_4,16,112,1003156_16
2095,1003156,category_4,17,182,1003156_17
2096,1003156,category_4,18,166,1003156_18
2097,1003156,category_4,19,12,1003156_19
2098,1003156,category_4,20,60,1003156_20
2099,1003183,category_4,1,6,1003183_1
2100,1003183,category_4,2,18,1003183_2
2101,1003183,category_4,3,20,1003183_3
2102,1003183,category_4,4,19,1003183_4
2103,1003183,category_4,5,11,1003183_5
2104,1003183,category_4,6,4,1003183_6
2105,1003183,category_4,7,15,1003183_7
2106,1003183,category_4,8,6,1003183_8
2107,1003183,category_4,9,30,1003183_9
2108,1003183,category_4,10,6,1003183_10
2109,1003183,category_4,11,15,1003183_11
2110,1003183,category_4,12,6,1003183_12
2111,1003183,category_4,13,2,1003183_13
2112,1003183,category_4,14,20,1003183_14
2113,1003183,category_4,15,23,1003183_15
2114,1003183,category_4,16,11,1003183_16
2115,1003183,category_4,17,31,1003183_17
2116,1003183,category_4,18,50,1003183_18
2117,1003183,category_4,19,19,1003183_19
2118,1003183,category_4,20,37,1003183_20
2119,1003192,category_4,1,7,1003192_1
2120,1003192,category_4,2,14,1003192_2
2121,1003192,category_4,3,22,1003192_3
2122,1003192,category_4,4,5,1003192_4
2123,1003192,category_4,5,8,1003192_5
2124,1003192,category_4,6,8,1003192_6
2125,1003192,category_4,7,25,1003192_7
2126,1003192,category_4,8,24,1003192_8
2127,1003192,category_4,9,24,1003192_9
2128,1003192,category_4,10,26,1003192_10
2129,1003192,category_4,11,11,1003192_11
2130,1003192,category_4,12,16,1003192_12
2131,1003192,category_4,13,34,1003192_13
2132,1003192,category_4,14,28,1003192_14
2133,1003192,category_4,15,28,1003192_15
2134,1003192,category_4,16,42,1003192_16
2135,1003192,category_4,17,47,1003192_17
2136,1003192,category_4,18,48,1003192_18
2137,1003192,category_4,19,32,1003192_19
2138,1003192,category_4,20,77,1003192_20
2139,1006009,category_2,1,8,1006009_1
2140,1006009,category_2,2,22,1006009_2
2141,1006009,category_2,3,23,1006009_3
2142,1006009,category_2,4,9,1006009_4
2143,1006009,category_2,5,13,1006009_5
2144,1006009,category_2,6,5,1006009_6
2145,1006009,category_2,7,4,1006009_7
2146,1006009,category_2,8,6,1006009_8
2147,1006009,category_2,9,7,1006009_9
2148,1006009,category_2,10,4,1006009_10
2149,1006009,category_2,11,3,1006009_11
2150,1006009,category_2,12,7,1006009_12
2151,1006009,category_2,13,7,1006009_13
2152,1006009,category_2,14,4,1006009_14
2153,1006009,category_2,15,2,1006009_15
2154,1006009,category_2,16,1,1006009_16
2155,1006009,category_2,17,3,1006009_17
2156,1006009,category_2,18,8,1006009_18
2157,1006009,category_2,19,4,1006009_19
2158,1006009,category_2,20,3,1006009_20
2159,1006090,category_2,1,2,1006090_1
2160,1006090,category_2,2,6,1006090_2
2161,1006090,category_2,3,14,1006090_3
2162,1006090,category_2,4,9,1006090_4
2163,1006090,category_2,5,14,1006090_5
2164,1006090,category_2,6,16,1006090_6
2165,1006090,category_2,7,16,1006090_7
2166,1006090,category_2,8,19,1006090_8
2167,1006090,category_2,9,12,1006090_9
2168,1006090,category_2,10,15,1006090_10
2169,1006090,category_2,11,19,1006090_11
2170,1006090,category_2,12,33,1006090_12
2171,1006090,category_2,13,19,1006090_13
2172,1006090,category_2,14,38,1006090_14
2173,1006090,category_2,15,8,1006090_15
2174,1006090,category_2,16,19,1006090_16
2175,1006090,category_2,17,36,1006090_17
2176,1006090,category_2,18,29,1006090_18
2177,1006090,category_2,19,15,1006090_19
2178,1006090,category_2,20,21,1006090_20
2179,1006099,category_2,1,4,1006099_1
2180,1006099,category_2,2,3,1006099_2
2181,1006099,category_2,3,3,1006099_3
2182,1006099,category_2,4,4,1006099_4
2183,1006099,category_2,5,5,1006099_5
2184,1006099,category_2,6,4,1006099_6
2185,1006099,category_2,7,21,1006099_7
2186,1006099,category_2,8,2,1006099_8
2187,1006099,category_2,9,6,1006099_9
2188,1006099,category_2,10,2,1006099_10
2189,1006099,category_2,11,8,1006099_11
2190,1006099,category_2,12,4,1006099_12
2191,1006099,category_2,13,5,1006099_13
2192,1006099,category_2,14,4,1006099_14
2193,1006099,category_2,15,2,1006099_15
2194,1006099,category_2,16,14,1006099_16
2195,1006099,category_2,17,23,1006099_17
2196,1006099,category_2,18,11,1006099_18
2197,1006099,category_2,19,24,1006099_19
2198,1006099,category_2,20,13,1006099_20
2199,1006108,category_2,1,2,1006108_1
2200,1006108,category_2,2,10,1006108_2
2201,1006108,category_2,3,7,1006108_3
2202,1006108,category_2,4,2,1006108_4
2203,1006108,category_2,5,6,1006108_5
2204,1006108,category_2,6,4,1006108_6
2205,1006108,category_2,7,11,1006108_7
2206,1006108,category_2,8,9,1006108_8
2207,1006108,category_2,9,17,1006108_9
2208,1006108,category_2,10,34,1006108_10
2209,1006108,category_2,11,5,1006108_11
2210,1006108,category_2,12,7,1006108_12
2211,1006108,category_2,13,15,1006108_13
2212,1006108,category_2,14,4,1006108_14
2213,1006108,category_2,15,109,1006108_15
2214,1006108,category_2,16,77,1006108_16
2215,1006108,category_2,17,8,1006108_17
2216,1006108,category_2,18,12,1006108_18
2217,1006108,category_2,19,23,1006108_19
2218,1006108,category_2,20,12,1006108_20
2219,1010068,category_2,1,7,1010068_1
2220,1010068,category_2,2,20,1010068_2
2221,1010068,category_2,3,12,1010068_3
2222,1010068,category_2,4,11,1010068_4
2223,1010068,category_2,5,19,1010068_5
2224,1010068,category_2,6,18,1010068_6
2225,1010068,category_2,7,16,1010068_7
2226,1010068,category_2,8,11,1010068_8
2227,1010068,category_2,9,14,1010068_9
2228,1010068,category_2,10,64,1010068_10
2229,1010068,category_2,11,60,1010068_11
2230,1010068,category_2,12,3,1010068_12
2231,1010068,category_2,13,12,1010068_13
2232,1010068,category_2,14,13,1010068_14
2233,1010068,category_2,15,13,1010068_15
2234,1010068,category_2,16,2,1010068_16
2235,1010068,category_2,17,6,1010068_17
2236,1010068,category_2,18,7,1010068_18
